Timestamp,CPU-Usage
12.07.2021 11:15:00,147
12.07.2021 11:20:00,147
12.07.2021 11:25:00,156
12.07.2021 11:30:00,159
12.07.2021 11:35:00,154
12.07.2021 11:40:00,151
12.07.2021 11:45:00,155
12.07.2021 11:50:00,151
12.07.2021 11:55:00,179
12.07.2021 12:00:00,186
12.07.2021 12:05:00,191
12.07.2021 12:10:00,151
12.07.2021 12:15:00,156
12.07.2021 12:20:00,162
12.07.2021 12:25:00,159
12.07.2021 12:30:00,190
12.07.2021 12:35:00,175
12.07.2021 12:40:00,176
12.07.2021 12:45:00,162
12.07.2021 12:50:00,149
12.07.2021 12:55:00,163
12.07.2021 13:00:00,153
12.07.2021 13:05:00,153
12.07.2021 13:10:00,149
12.07.2021 13:15:00,151
12.07.2021 13:20:00,149
12.07.2021 13:25:00,150
12.07.2021 13:30:00,161
12.07.2021 13:35:00,149
12.07.2021 13:40:00,149
12.07.2021 13:45:00,148
12.07.2021 13:50:00,162
12.07.2021 13:55:00,154
12.07.2021 14:00:00,179
12.07.2021 14:05:00,153
12.07.2021 14:10:00,151
12.07.2021 14:15:00,154
12.07.2021 14:20:00,169
12.07.2021 14:25:00,153
12.07.2021 14:30:00,161
12.07.2021 14:35:00,194
12.07.2021 14:40:00,149
12.07.2021 14:45:00,150
12.07.2021 14:50:00,149
12.07.2021 14:55:00,150
12.07.2021 15:00:00,170
12.07.2021 15:05:00,175
12.07.2021 15:10:00,158
12.07.2021 15:15:00,198
12.07.2021 15:20:00,159
12.07.2021 15:25:00,153
12.07.2021 15:30:00,176
12.07.2021 15:35:00,154
12.07.2021 15:40:00,162
12.07.2021 15:45:00,158
12.07.2021 15:50:00,151
12.07.2021 15:55:00,153
12.07.2021 16:00:00,148
12.07.2021 16:05:00,156
12.07.2021 16:10:00,150
12.07.2021 16:15:00,149
12.07.2021 16:20:00,148
12.07.2021 16:25:00,151
12.07.2021 16:30:00,159
12.07.2021 16:35:00,149
12.07.2021 16:40:00,150
12.07.2021 16:45:00,172
12.07.2021 16:50:00,171
12.07.2021 16:55:00,149
12.07.2021 17:00:00,170
12.07.2021 17:05:00,159
12.07.2021 17:10:00,160
12.07.2021 17:15:00,171
12.07.2021 17:20:00,186
12.07.2021 17:25:00,182
12.07.2021 17:30:00,162
12.07.2021 17:35:00,166
12.07.2021 17:40:00,150
12.07.2021 17:45:00,157
12.07.2021 17:50:00,155
12.07.2021 17:55:00,150
12.07.2021 18:00:00,148
12.07.2021 18:05:00,150
12.07.2021 18:10:00,151
12.07.2021 18:15:00,152
12.07.2021 18:20:00,149
12.07.2021 18:25:00,151
12.07.2021 18:30:00,159
12.07.2021 18:35:00,156
12.07.2021 18:40:00,150
12.07.2021 18:45:00,156
12.07.2021 18:50:00,148
12.07.2021 18:55:00,149
12.07.2021 19:00:00,149
12.07.2021 19:05:00,151
12.07.2021 19:10:00,151
12.07.2021 19:15:00,181
12.07.2021 19:20:00,177
12.07.2021 19:25:00,188
12.07.2021 19:30:00,181
12.07.2021 19:35:00,172
12.07.2021 19:40:00,163
12.07.2021 19:45:00,148
12.07.2021 19:50:00,151
12.07.2021 19:55:00,157
12.07.2021 20:00:00,149
12.07.2021 20:05:00,159
12.07.2021 20:10:00,150
12.07.2021 20:15:00,157
12.07.2021 20:20:00,148
12.07.2021 20:25:00,157
12.07.2021 20:30:00,158
12.07.2021 20:35:00,154
12.07.2021 20:40:00,149
12.07.2021 20:45:00,148
12.07.2021 20:50:00,150
12.07.2021 20:55:00,151
12.07.2021 21:00:00,190
12.07.2021 21:05:00,157
12.07.2021 21:10:00,148
12.07.2021 21:15:00,147
12.07.2021 21:20:00,147
12.07.2021 21:25:00,152
12.07.2021 21:30:00,156
12.07.2021 21:35:00,148
12.07.2021 21:40:00,147
12.07.2021 21:45:00,156
12.07.2021 21:50:00,146
12.07.2021 21:55:00,154
12.07.2021 22:00:00,149
12.07.2021 22:05:00,148
12.07.2021 22:10:00,151
12.07.2021 22:15:00,149
12.07.2021 22:20:00,147
12.07.2021 22:25:00,147
12.07.2021 22:30:00,157
12.07.2021 22:35:00,148
12.07.2021 22:40:00,166
12.07.2021 22:45:00,154
12.07.2021 22:50:00,146
12.07.2021 22:55:00,156
12.07.2021 23:00:00,146
12.07.2021 23:05:00,148
12.07.2021 23:10:00,166
12.07.2021 23:15:00,153
12.07.2021 23:20:00,147
12.07.2021 23:25:00,159
12.07.2021 23:30:00,155
12.07.2021 23:35:00,153
12.07.2021 23:40:00,147
12.07.2021 23:45:00,157
12.07.2021 23:50:00,145
12.07.2021 23:55:00,147
13.07.2021 00:00:00,147
13.07.2021 00:05:00,147
13.07.2021 00:10:00,432
13.07.2021 00:15:00,424
13.07.2021 00:20:00,448
13.07.2021 00:25:00,412
13.07.2021 00:30:00,160
13.07.2021 00:35:00,156
13.07.2021 00:40:00,145
13.07.2021 00:45:00,145
13.07.2021 00:50:00,144
13.07.2021 00:55:00,157
13.07.2021 01:00:00,152
13.07.2021 01:05:00,161
13.07.2021 01:10:00,149
13.07.2021 01:15:00,146
13.07.2021 01:20:00,146
13.07.2021 01:25:00,147
13.07.2021 01:30:00,154
13.07.2021 01:35:00,143
13.07.2021 01:40:00,144
13.07.2021 01:45:00,152
13.07.2021 01:50:00,142
13.07.2021 01:55:00,147
13.07.2021 02:00:00,148
13.07.2021 02:05:00,154
13.07.2021 02:10:00,147
13.07.2021 02:15:00,153
13.07.2021 02:20:00,138
13.07.2021 02:25:00,142
13.07.2021 02:30:00,148
13.07.2021 02:35:00,137
13.07.2021 02:40:00,142
13.07.2021 02:45:00,146
13.07.2021 02:50:00,139
13.07.2021 02:55:00,141
13.07.2021 03:00:00,140
13.07.2021 03:05:00,148
13.07.2021 03:10:00,144
13.07.2021 03:15:00,149
13.07.2021 03:20:00,138
13.07.2021 03:25:00,151
13.07.2021 03:30:00,149
13.07.2021 03:35:00,141
13.07.2021 03:40:00,136
13.07.2021 03:45:00,136
13.07.2021 03:50:00,137
13.07.2021 03:55:00,141
13.07.2021 04:00:00,151
13.07.2021 04:05:00,173
13.07.2021 04:10:00,175
13.07.2021 04:15:00,180
13.07.2021 04:20:00,139
13.07.2021 04:25:00,142
13.07.2021 04:30:00,148
13.07.2021 04:35:00,138
13.07.2021 04:40:00,140
13.07.2021 04:45:00,140
13.07.2021 04:50:00,138
13.07.2021 04:55:00,143
13.07.2021 05:00:00,140
13.07.2021 05:05:00,143
13.07.2021 05:10:00,141
13.07.2021 05:15:00,142
13.07.2021 05:20:00,138
13.07.2021 05:25:00,143
13.07.2021 05:30:00,146
13.07.2021 05:35:00,141
13.07.2021 05:40:00,137
13.07.2021 05:45:00,144
13.07.2021 05:50:00,136
13.07.2021 05:55:00,140
13.07.2021 06:00:00,138
13.07.2021 06:05:00,139
13.07.2021 06:10:00,141
13.07.2021 06:15:00,144
13.07.2021 06:20:00,138
13.07.2021 06:25:00,146
13.07.2021 06:30:00,145
13.07.2021 06:35:00,137
13.07.2021 06:40:00,141
13.07.2021 06:45:00,146
13.07.2021 06:50:00,140
13.07.2021 06:55:00,151
13.07.2021 07:00:00,137
13.07.2021 07:05:00,142
13.07.2021 07:10:00,131
13.07.2021 07:15:00,160
13.07.2021 07:20:00,137
13.07.2021 07:25:00,164
13.07.2021 07:30:00,152
13.07.2021 07:35:00,147
13.07.2021 07:40:00,143
13.07.2021 07:45:00,136
13.07.2021 07:50:00,145
13.07.2021 07:55:00,145
13.07.2021 08:00:00,153
13.07.2021 08:05:00,160
13.07.2021 08:10:00,161
13.07.2021 08:15:00,151
13.07.2021 08:20:00,147
13.07.2021 08:25:00,152
13.07.2021 08:30:00,162
13.07.2021 08:35:00,171
13.07.2021 08:40:00,183
13.07.2021 08:45:00,150
13.07.2021 08:50:00,176
13.07.2021 08:55:00,159
13.07.2021 09:00:00,158
13.07.2021 09:05:00,195
13.07.2021 09:10:00,171
13.07.2021 09:15:00,149
13.07.2021 09:20:00,160
13.07.2021 09:25:00,169
13.07.2021 09:30:00,165
13.07.2021 09:35:00,183
13.07.2021 09:40:00,151
13.07.2021 09:45:00,148
13.07.2021 09:50:00,147
13.07.2021 09:55:00,167
13.07.2021 10:00:00,150
13.07.2021 10:05:00,162
13.07.2021 10:10:00,177
13.07.2021 10:15:00,158
13.07.2021 10:20:00,153
13.07.2021 10:25:00,151
13.07.2021 10:30:00,159
13.07.2021 10:35:00,149
13.07.2021 10:40:00,150
13.07.2021 10:45:00,157
13.07.2021 10:50:00,150
13.07.2021 10:55:00,149
13.07.2021 11:00:00,145
13.07.2021 11:05:00,144
13.07.2021 11:10:00,149
13.07.2021 11:15:00,157
13.07.2021 11:20:00,151
13.07.2021 11:25:00,171
13.07.2021 11:30:00,168
13.07.2021 11:35:00,155
13.07.2021 11:40:00,148
13.07.2021 11:45:00,147
13.07.2021 11:50:00,151
13.07.2021 11:55:00,185
13.07.2021 12:00:00,154
13.07.2021 12:05:00,159
13.07.2021 12:10:00,161
13.07.2021 12:15:00,175
13.07.2021 12:20:00,151
13.07.2021 12:25:00,154
13.07.2021 12:30:00,162
13.07.2021 12:35:00,157
13.07.2021 12:40:00,153
13.07.2021 12:45:00,153
13.07.2021 12:50:00,152
13.07.2021 12:55:00,152
13.07.2021 13:00:00,154
13.07.2021 13:05:00,163
13.07.2021 13:10:00,156
13.07.2021 13:15:00,154
13.07.2021 13:20:00,171
13.07.2021 13:25:00,175
13.07.2021 13:30:00,174
13.07.2021 13:35:00,166
13.07.2021 13:40:00,184
13.07.2021 13:45:00,158
13.07.2021 13:50:00,192
13.07.2021 13:55:00,253
13.07.2021 14:00:00,199
13.07.2021 14:05:00,157
13.07.2021 14:10:00,153
13.07.2021 14:15:00,160
13.07.2021 14:20:00,152
13.07.2021 14:25:00,153
13.07.2021 14:30:00,163
13.07.2021 14:35:00,153
13.07.2021 14:40:00,153
13.07.2021 14:45:00,151
13.07.2021 14:50:00,176
13.07.2021 14:55:00,172
13.07.2021 15:00:00,172
13.07.2021 15:05:00,159
13.07.2021 15:10:00,168
13.07.2021 15:15:00,161
13.07.2021 15:20:00,248
13.07.2021 15:25:00,153
13.07.2021 15:30:00,162
13.07.2021 15:35:00,159
13.07.2021 15:40:00,153
13.07.2021 15:45:00,158
13.07.2021 15:50:00,153
13.07.2021 15:55:00,162
13.07.2021 16:00:00,172
13.07.2021 16:05:00,170
13.07.2021 16:10:00,174
13.07.2021 16:15:00,167
13.07.2021 16:20:00,175
13.07.2021 16:25:00,201
13.07.2021 16:30:00,222
13.07.2021 16:35:00,234
13.07.2021 16:40:00,152
13.07.2021 16:45:00,164
13.07.2021 16:50:00,157
13.07.2021 16:55:00,159
13.07.2021 17:00:00,152
13.07.2021 17:05:00,155
13.07.2021 17:10:00,153
13.07.2021 17:15:00,155
13.07.2021 17:20:00,153
13.07.2021 17:25:00,152
13.07.2021 17:30:00,161
13.07.2021 17:35:00,159
13.07.2021 17:40:00,152
13.07.2021 17:45:00,160
13.07.2021 17:50:00,189
13.07.2021 17:55:00,189
13.07.2021 18:00:00,165
13.07.2021 18:05:00,151
13.07.2021 18:10:00,153
13.07.2021 18:15:00,163
13.07.2021 18:20:00,192
13.07.2021 18:25:00,206
13.07.2021 18:30:00,188
13.07.2021 18:35:00,165
13.07.2021 18:40:00,168
13.07.2021 18:45:00,169
13.07.2021 18:50:00,163
13.07.2021 18:55:00,161
13.07.2021 19:00:00,152
13.07.2021 19:05:00,152
13.07.2021 19:10:00,152
13.07.2021 19:15:00,160
13.07.2021 19:20:00,153
13.07.2021 19:25:00,173
13.07.2021 19:30:00,182
13.07.2021 19:35:00,182
13.07.2021 19:40:00,153
13.07.2021 19:45:00,175
13.07.2021 19:50:00,173
13.07.2021 19:55:00,189
13.07.2021 20:00:00,186
13.07.2021 20:05:00,166
13.07.2021 20:10:00,161
13.07.2021 20:15:00,157
13.07.2021 20:20:00,153
13.07.2021 20:25:00,159
13.07.2021 20:30:00,164
13.07.2021 20:35:00,152
13.07.2021 20:40:00,151
13.07.2021 20:45:00,152
13.07.2021 20:50:00,153
13.07.2021 20:55:00,154
13.07.2021 21:00:00,152
13.07.2021 21:05:00,157
13.07.2021 21:10:00,154
13.07.2021 21:15:00,152
13.07.2021 21:20:00,152
13.07.2021 21:25:00,161
13.07.2021 21:30:00,162
13.07.2021 21:35:00,158
13.07.2021 21:40:00,151
13.07.2021 21:45:00,152
13.07.2021 21:50:00,151
13.07.2021 21:55:00,150
13.07.2021 22:00:00,158
13.07.2021 22:05:00,159
13.07.2021 22:10:00,170
13.07.2021 22:15:00,158
13.07.2021 22:20:00,152
13.07.2021 22:25:00,155
13.07.2021 22:30:00,163
13.07.2021 22:35:00,151
13.07.2021 22:40:00,152
13.07.2021 22:45:00,158
13.07.2021 22:50:00,150
13.07.2021 22:55:00,160
13.07.2021 23:00:00,151
13.07.2021 23:05:00,159
13.07.2021 23:10:00,154
13.07.2021 23:15:00,160
13.07.2021 23:20:00,152
13.07.2021 23:25:00,163
13.07.2021 23:30:00,163
13.07.2021 23:35:00,158
13.07.2021 23:40:00,154
13.07.2021 23:45:00,159
13.07.2021 23:50:00,160
13.07.2021 23:55:00,161
14.07.2021 00:00:00,151
14.07.2021 00:05:00,159
14.07.2021 00:10:00,155
14.07.2021 00:15:00,165
14.07.2021 00:20:00,152
14.07.2021 00:25:00,159
14.07.2021 00:30:00,159
14.07.2021 00:35:00,149
14.07.2021 00:40:00,150
14.07.2021 00:45:00,147
14.07.2021 00:50:00,149
14.07.2021 00:55:00,157
14.07.2021 01:00:00,151
14.07.2021 01:05:00,159
14.07.2021 01:10:00,154
14.07.2021 01:15:00,152
14.07.2021 01:20:00,152
14.07.2021 01:25:00,144
14.07.2021 01:30:00,145
14.07.2021 01:35:00,138
14.07.2021 01:40:00,153
14.07.2021 01:45:00,159
14.07.2021 01:50:00,152
14.07.2021 01:55:00,159
14.07.2021 02:00:00,152
14.07.2021 02:05:00,158
14.07.2021 02:10:00,153
14.07.2021 02:15:00,152
14.07.2021 02:20:00,152
14.07.2021 02:25:00,159
14.07.2021 02:30:00,161
14.07.2021 02:35:00,151
14.07.2021 02:40:00,155
14.07.2021 02:45:00,159
14.07.2021 02:50:00,152
14.07.2021 02:55:00,158
14.07.2021 03:00:00,151
14.07.2021 03:05:00,157
14.07.2021 03:10:00,153
14.07.2021 03:15:00,159
14.07.2021 03:20:00,154
14.07.2021 03:25:00,154
14.07.2021 03:30:00,160
14.07.2021 03:35:00,151
14.07.2021 03:40:00,152
14.07.2021 03:45:00,158
14.07.2021 03:50:00,152
14.07.2021 03:55:00,159
14.07.2021 04:00:00,151
14.07.2021 04:05:00,164
14.07.2021 04:10:00,147
14.07.2021 04:15:00,151
14.07.2021 04:20:00,151
14.07.2021 04:25:00,159
14.07.2021 04:30:00,160
14.07.2021 04:35:00,151
14.07.2021 04:40:00,159
14.07.2021 04:45:00,168
14.07.2021 04:50:00,152
14.07.2021 04:55:00,153
14.07.2021 05:00:00,154
14.07.2021 05:05:00,160
14.07.2021 05:10:00,149
14.07.2021 05:15:00,153
14.07.2021 05:20:00,153
14.07.2021 05:25:00,159
14.07.2021 05:30:00,162
14.07.2021 05:35:00,158
14.07.2021 05:40:00,153
14.07.2021 05:45:00,154
14.07.2021 05:50:00,170
14.07.2021 05:55:00,175
14.07.2021 06:00:00,152
14.07.2021 06:05:00,152
14.07.2021 06:10:00,154
14.07.2021 06:15:00,162
14.07.2021 06:20:00,151
14.07.2021 06:25:00,158
14.07.2021 06:30:00,162
14.07.2021 06:35:00,154
14.07.2021 06:40:00,153
14.07.2021 06:45:00,159
14.07.2021 06:50:00,152
14.07.2021 06:55:00,153
14.07.2021 07:00:00,151
14.07.2021 07:05:00,158
14.07.2021 07:10:00,153
14.07.2021 07:15:00,160
14.07.2021 07:20:00,154
14.07.2021 07:25:00,159
14.07.2021 07:30:00,160
14.07.2021 07:35:00,158
14.07.2021 07:40:00,154
14.07.2021 07:45:00,153
14.07.2021 07:50:00,153
14.07.2021 07:55:00,159
14.07.2021 08:00:00,156
14.07.2021 08:05:00,167
14.07.2021 08:10:00,167
14.07.2021 08:15:00,174
14.07.2021 08:20:00,156
14.07.2021 08:25:00,152
14.07.2021 08:30:00,161
14.07.2021 08:35:00,162
14.07.2021 08:40:00,152
14.07.2021 08:45:00,158
14.07.2021 08:50:00,156
14.07.2021 08:55:00,160
14.07.2021 09:00:00,162
14.07.2021 09:05:00,158
14.07.2021 09:10:00,153
14.07.2021 09:15:00,161
14.07.2021 09:20:00,151
14.07.2021 09:25:00,158
14.07.2021 09:30:00,159
14.07.2021 09:35:00,158
14.07.2021 09:40:00,177
14.07.2021 09:45:00,161
14.07.2021 09:50:00,154
14.07.2021 09:55:00,159
14.07.2021 10:00:00,151
14.07.2021 10:05:00,153
14.07.2021 10:10:00,162
14.07.2021 10:15:00,156
14.07.2021 10:20:00,159
14.07.2021 10:25:00,161
14.07.2021 10:30:00,167
14.07.2021 10:35:00,166
14.07.2021 10:40:00,170
14.07.2021 10:45:00,178
14.07.2021 10:50:00,161
14.07.2021 10:55:00,160
14.07.2021 11:00:00,152
14.07.2021 11:05:00,157
14.07.2021 11:10:00,155
14.07.2021 11:15:00,151
14.07.2021 11:20:00,153
14.07.2021 11:25:00,161
14.07.2021 11:30:00,164
14.07.2021 11:35:00,153
14.07.2021 11:40:00,155
14.07.2021 11:45:00,159
14.07.2021 11:50:00,157
14.07.2021 11:55:00,160
14.07.2021 12:00:00,151
14.07.2021 12:05:00,149
14.07.2021 12:10:00,153
14.07.2021 12:15:00,160
14.07.2021 12:20:00,155
14.07.2021 12:25:00,152
14.07.2021 12:30:00,162
14.07.2021 12:35:00,155
14.07.2021 12:40:00,152
14.07.2021 12:45:00,159
14.07.2021 12:50:00,151
14.07.2021 12:55:00,153
14.07.2021 13:00:00,152
14.07.2021 13:05:00,151
14.07.2021 13:10:00,152
14.07.2021 13:15:00,152
14.07.2021 13:20:00,151
14.07.2021 13:25:00,153
14.07.2021 13:30:00,160
14.07.2021 13:35:00,159
14.07.2021 13:40:00,155
14.07.2021 13:45:00,153
14.07.2021 13:50:00,150
14.07.2021 13:55:00,155
14.07.2021 14:00:00,160
14.07.2021 14:05:00,153
14.07.2021 14:10:00,154
14.07.2021 14:15:00,154
14.07.2021 14:20:00,156
14.07.2021 14:25:00,160
14.07.2021 14:30:00,162
14.07.2021 14:35:00,177
14.07.2021 14:40:00,179
14.07.2021 14:45:00,160
14.07.2021 14:50:00,152
14.07.2021 14:55:00,154
14.07.2021 15:00:00,155
14.07.2021 15:05:00,179
14.07.2021 15:10:00,175
14.07.2021 15:15:00,159
14.07.2021 15:20:00,153
14.07.2021 15:25:00,156
14.07.2021 15:30:00,162
14.07.2021 15:35:00,163
14.07.2021 15:40:00,156
14.07.2021 15:45:00,153
14.07.2021 15:50:00,160
14.07.2021 15:55:00,153
14.07.2021 16:00:00,155
14.07.2021 16:05:00,158
14.07.2021 16:10:00,153
14.07.2021 16:15:00,153
14.07.2021 16:20:00,154
14.07.2021 16:25:00,201
14.07.2021 16:30:00,166
14.07.2021 16:35:00,160
14.07.2021 16:40:00,154
14.07.2021 16:45:00,155
14.07.2021 16:50:00,152
14.07.2021 16:55:00,160
14.07.2021 17:00:00,154
14.07.2021 17:05:00,151
14.07.2021 17:10:00,157
14.07.2021 17:15:00,157
14.07.2021 17:20:00,153
14.07.2021 17:25:00,161
14.07.2021 17:30:00,162
14.07.2021 17:35:00,156
14.07.2021 17:40:00,153
14.07.2021 17:45:00,152
14.07.2021 17:50:00,150
14.07.2021 17:55:00,159
14.07.2021 18:00:00,152
14.07.2021 18:05:00,151
14.07.2021 18:10:00,153
14.07.2021 18:15:00,154
14.07.2021 18:20:00,153
14.07.2021 18:25:00,154
14.07.2021 18:30:00,161
14.07.2021 18:35:00,150
14.07.2021 18:40:00,152
14.07.2021 18:45:00,160
14.07.2021 18:50:00,150
14.07.2021 18:55:00,159
14.07.2021 19:00:00,149
14.07.2021 19:05:00,158
14.07.2021 19:10:00,154
14.07.2021 19:15:00,159
14.07.2021 19:20:00,151
14.07.2021 19:25:00,160
14.07.2021 19:30:00,158
14.07.2021 19:35:00,150
14.07.2021 19:40:00,151
14.07.2021 19:45:00,151
14.07.2021 19:50:00,152
14.07.2021 19:55:00,155
14.07.2021 20:00:00,180
14.07.2021 20:05:00,191
14.07.2021 20:10:00,169
14.07.2021 20:15:00,159
14.07.2021 20:20:00,153
14.07.2021 20:25:00,161
14.07.2021 20:30:00,164
14.07.2021 20:35:00,159
14.07.2021 20:40:00,151
14.07.2021 20:45:00,153
14.07.2021 20:50:00,152
14.07.2021 20:55:00,152
14.07.2021 21:00:00,152
14.07.2021 21:05:00,152
14.07.2021 21:10:00,152
14.07.2021 21:15:00,158
14.07.2021 21:20:00,152
14.07.2021 21:25:00,153
14.07.2021 21:30:00,160
14.07.2021 21:35:00,157
14.07.2021 21:40:00,151
14.07.2021 21:45:00,157
14.07.2021 21:50:00,151
14.07.2021 21:55:00,158
14.07.2021 22:00:00,152
14.07.2021 22:05:00,151
14.07.2021 22:10:00,152
14.07.2021 22:15:00,152
14.07.2021 22:20:00,152
14.07.2021 22:25:00,153
14.07.2021 22:30:00,161
14.07.2021 22:35:00,152
14.07.2021 22:40:00,151
14.07.2021 22:45:00,152
14.07.2021 22:50:00,152
14.07.2021 22:55:00,162
14.07.2021 23:00:00,152
14.07.2021 23:05:00,162
14.07.2021 23:10:00,154
14.07.2021 23:15:00,152
14.07.2021 23:20:00,152
14.07.2021 23:25:00,159
14.07.2021 23:30:00,162
14.07.2021 23:35:00,151
14.07.2021 23:40:00,153
14.07.2021 23:45:00,152
14.07.2021 23:50:00,153
14.07.2021 23:55:00,162
15.07.2021 00:00:00,152
15.07.2021 00:05:00,145
15.07.2021 00:10:00,146
15.07.2021 00:15:00,152
15.07.2021 00:20:00,148
15.07.2021 00:25:00,159
15.07.2021 00:30:00,159
15.07.2021 00:35:00,149
15.07.2021 00:40:00,148
15.07.2021 00:45:00,152
15.07.2021 00:50:00,153
15.07.2021 00:55:00,161
15.07.2021 01:00:00,163
15.07.2021 01:05:00,156
15.07.2021 01:10:00,150
15.07.2021 01:15:00,146
15.07.2021 01:20:00,145
15.07.2021 01:25:00,147
15.07.2021 01:30:00,156
15.07.2021 01:35:00,155
15.07.2021 01:40:00,152
15.07.2021 01:45:00,152
15.07.2021 01:50:00,151
15.07.2021 01:55:00,152
15.07.2021 02:00:00,152
15.07.2021 02:05:00,160
15.07.2021 02:10:00,154
15.07.2021 02:15:00,152
15.07.2021 02:20:00,153
15.07.2021 02:25:00,160
15.07.2021 02:30:00,161
15.07.2021 02:35:00,158
15.07.2021 02:40:00,153
15.07.2021 02:45:00,157
15.07.2021 02:50:00,154
15.07.2021 02:55:00,153
15.07.2021 03:00:00,152
15.07.2021 03:05:00,152
15.07.2021 03:10:00,152
15.07.2021 03:15:00,155
15.07.2021 03:20:00,153
15.07.2021 03:25:00,176
15.07.2021 03:30:00,188
15.07.2021 03:35:00,146
15.07.2021 03:40:00,152
15.07.2021 03:45:00,158
15.07.2021 03:50:00,151
15.07.2021 03:55:00,156
15.07.2021 04:00:00,154
15.07.2021 04:05:00,163
15.07.2021 04:10:00,146
15.07.2021 04:15:00,152
15.07.2021 04:20:00,152
15.07.2021 04:25:00,706
15.07.2021 04:30:00,161
15.07.2021 04:35:00,152
15.07.2021 04:40:00,153
15.07.2021 04:45:00,153
15.07.2021 04:50:00,152
15.07.2021 04:55:00,160
15.07.2021 05:00:00,155
15.07.2021 05:05:00,162
15.07.2021 05:10:00,154
15.07.2021 05:15:00,155
15.07.2021 05:20:00,157
15.07.2021 05:25:00,156
15.07.2021 05:30:00,161
15.07.2021 05:35:00,159
15.07.2021 05:40:00,153
15.07.2021 05:45:00,159
15.07.2021 05:50:00,152
15.07.2021 05:55:00,159
15.07.2021 06:00:00,153
15.07.2021 06:05:00,153
15.07.2021 06:10:00,152
15.07.2021 06:15:00,160
15.07.2021 06:20:00,156
15.07.2021 06:25:00,159
15.07.2021 06:30:00,161
15.07.2021 06:35:00,149
15.07.2021 06:40:00,152
15.07.2021 06:45:00,158
15.07.2021 06:50:00,153
15.07.2021 06:55:00,161
15.07.2021 07:00:00,153
15.07.2021 07:05:00,160
15.07.2021 07:10:00,154
15.07.2021 07:15:00,153
15.07.2021 07:20:00,153
15.07.2021 07:25:00,161
15.07.2021 07:30:00,164
15.07.2021 07:35:00,152
15.07.2021 07:40:00,153
15.07.2021 07:45:00,152
15.07.2021 07:50:00,153
15.07.2021 07:55:00,160
15.07.2021 08:00:00,152
15.07.2021 08:05:00,153
15.07.2021 08:10:00,153
15.07.2021 08:15:00,158
15.07.2021 08:20:00,153
15.07.2021 08:25:00,160
15.07.2021 08:30:00,160
15.07.2021 08:35:00,160
15.07.2021 08:40:00,154
15.07.2021 08:45:00,163
15.07.2021 08:50:00,156
15.07.2021 08:55:00,154
15.07.2021 09:00:00,152
15.07.2021 09:05:00,159
15.07.2021 09:10:00,151
15.07.2021 09:15:00,150
15.07.2021 09:20:00,152
15.07.2021 09:25:00,153
15.07.2021 09:30:00,159
15.07.2021 09:35:00,157
15.07.2021 09:40:00,152
15.07.2021 09:45:00,153
15.07.2021 09:50:00,152
15.07.2021 09:55:00,154
15.07.2021 10:00:00,154
15.07.2021 10:05:00,152
15.07.2021 10:10:00,153
15.07.2021 10:15:00,150
15.07.2021 10:20:00,153
15.07.2021 10:25:00,154
15.07.2021 10:30:00,164
15.07.2021 10:35:00,151
15.07.2021 10:40:00,151
15.07.2021 10:45:00,151
15.07.2021 10:50:00,154
15.07.2021 10:55:00,161
15.07.2021 11:00:00,152
15.07.2021 11:05:00,159
15.07.2021 11:10:00,153
15.07.2021 11:15:00,152
15.07.2021 11:20:00,152
15.07.2021 11:25:00,153
15.07.2021 11:30:00,163
15.07.2021 11:35:00,152
15.07.2021 11:40:00,154
15.07.2021 11:45:00,173
15.07.2021 11:50:00,187
15.07.2021 11:55:00,161
15.07.2021 12:00:00,152
15.07.2021 12:05:00,151
15.07.2021 12:10:00,153
15.07.2021 12:15:00,158
15.07.2021 12:20:00,153
15.07.2021 12:25:00,152
15.07.2021 12:30:00,160
15.07.2021 12:35:00,151
15.07.2021 12:40:00,151
15.07.2021 12:45:00,164
15.07.2021 12:50:00,156
15.07.2021 12:55:00,155
15.07.2021 13:00:00,155
15.07.2021 13:05:00,161
15.07.2021 13:10:00,154
15.07.2021 13:15:00,162
15.07.2021 13:20:00,154
15.07.2021 13:25:00,160
15.07.2021 13:30:00,159
15.07.2021 13:35:00,161
15.07.2021 13:40:00,155
15.07.2021 13:45:00,162
15.07.2021 13:50:00,156
15.07.2021 13:55:00,153
15.07.2021 14:00:00,151
15.07.2021 14:05:00,152
15.07.2021 14:10:00,156
15.07.2021 14:15:00,160
15.07.2021 14:20:00,152
15.07.2021 14:25:00,164
15.07.2021 14:30:00,179
15.07.2021 14:35:00,172
15.07.2021 14:40:00,154
15.07.2021 14:45:00,152
15.07.2021 14:50:00,154
15.07.2021 14:55:00,152
15.07.2021 15:00:00,152
15.07.2021 15:05:00,159
15.07.2021 15:10:00,155
15.07.2021 15:15:00,159
15.07.2021 15:20:00,152
15.07.2021 15:25:00,152
15.07.2021 15:30:00,164
15.07.2021 15:35:00,150
15.07.2021 15:40:00,152
15.07.2021 15:45:00,159
15.07.2021 15:50:00,152
15.07.2021 15:55:00,154
15.07.2021 16:00:00,153
15.07.2021 16:05:00,158
15.07.2021 16:10:00,152
15.07.2021 16:15:00,152
15.07.2021 16:20:00,152
15.07.2021 16:25:00,160
15.07.2021 16:30:00,160
15.07.2021 16:35:00,158
15.07.2021 16:40:00,152
15.07.2021 16:45:00,152
15.07.2021 16:50:00,152
